id,text,category
2458,A wrong amount of cash we sent to me.,wrong_amount_of_cash_received
2459,"I took out money, and didn't get all of it.",wrong_amount_of_cash_received
2460,How can I get cash back? The ATM just gave me the wrong amount that I've been actually charged though...,wrong_amount_of_cash_received
2461,"Please help me with the amount that i have withdrawn from the ATM today, the ATM has given me wrong sum of amount, and i could see that the app is displaying the greater amount than taken out.",wrong_amount_of_cash_received
2462,I withdrew $100 but only received $20,wrong_amount_of_cash_received
2463,I requested money from the ATM and it didn't give me as much as I requested.,wrong_amount_of_cash_received
2465,$20 came out instead of $100,wrong_amount_of_cash_received
2467,I could not get the cash I wanted,wrong_amount_of_cash_received
2468,I wanted to take out $100 but I only got $20.,wrong_amount_of_cash_received
2469,"Help, the ATM didn't give me all the money I requested",wrong_amount_of_cash_received
2470,The cash I asked for still hasn't been received,wrong_amount_of_cash_received
2471,I wanted $100 but only got $20,wrong_amount_of_cash_received
2472,The ATM didn't give me the amount I asked for,wrong_amount_of_cash_received
2473,Where'd the rest of my cash go from the ATM,wrong_amount_of_cash_received
2475,There was a limited amount of money available at the time of my transaction.,wrong_amount_of_cash_received
2476,My cash withdrawal was not entirely complete,wrong_amount_of_cash_received
2478,The ATM is messed up. It gave me less than I wanted.,wrong_amount_of_cash_received
2479,I received the wrong amount of cash from the ATM. Can you help?,wrong_amount_of_cash_received
2481,I was only given $20 when I tried to get $100,wrong_amount_of_cash_received
2482,I needed $100 but all it gave me was $20.,wrong_amount_of_cash_received
2483,I tried pulling out money at the ATM and it gave me an incorrect amount back.,wrong_amount_of_cash_received
2484,Why did I only get $20 when I asked for $100?,wrong_amount_of_cash_received
2485,The amount of cash i have received is not correct.,wrong_amount_of_cash_received
2487,"Hi, Today i have withdrawn cash from ATM but i got wrong amount and in the app it is showing much more amount than that.",wrong_amount_of_cash_received
2488,I didn't get all the money I asked for,wrong_amount_of_cash_received
2489,The ATM did not give me as much cash as I requested.,wrong_amount_of_cash_received
2490,How can I request cash back? The ATM just gave me a different amount than what I've been actually charged though...,wrong_amount_of_cash_received
2491,Why is my withdrawal wrong? I took out $100 but only received $20.,wrong_amount_of_cash_received
2492,I asked for cash but I did not receive all the funds,wrong_amount_of_cash_received
2493,The ATM I'm standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,wrong_amount_of_cash_received
2494,I only got some of the cash I requested from the ATM,wrong_amount_of_cash_received
2495,"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?",wrong_amount_of_cash_received
2496,I got the incorrect amount of money given to me from my account,wrong_amount_of_cash_received
2497,I did not receive the correct amount of cash.,wrong_amount_of_cash_received
2498,I did not receive all of my cash back,wrong_amount_of_cash_received
2499,I got some cash but it wasn't the right amount.,wrong_amount_of_cash_received
2500,Can you explain why the ATM is giving me less money than what I asked for?,wrong_amount_of_cash_received
2501,I tried to withdraw 50 pounds but it only gave me 30. Where is the rest of my money?,wrong_amount_of_cash_received
2502,I visited the ATM but got less money than what I requested. Why?,wrong_amount_of_cash_received
2504,Who should I contact if the amount of my withdrawal doesn't correspond to the amount that I tried to take out of my account?,wrong_amount_of_cash_received
2505,I made an ATM withdraw it didn't give me the amount I asked for but is showing a withdraw for that amount.,wrong_amount_of_cash_received
2506,So I just went to the ATM to get some cash.  I input that I needed 100 pounds but I only got 80.  I have the receipt  and I am in need of the extra money.  How do I go about obtaining the missing amount?,wrong_amount_of_cash_received
2507,The amount of money I pushed at the atm machine did not come out of the machine.,wrong_amount_of_cash_received
2508,"I got less than what i asked for in the ATM, why?",wrong_amount_of_cash_received
2509,"I'm stuck here at your broken ATM and I don't know what to do next. Asked for 30 pounds, got 10. ATM said I got 30. Something very wrong here and I want my money now!",wrong_amount_of_cash_received
2510,The machine only paid me a hundred when I wanted 20,wrong_amount_of_cash_received
2511,There was a fee charged when I paid with my card.,card_payment_fee_charged
2513,Why am I being a charged for using my card?,card_payment_fee_charged
2514,Tell me why there is a fee for a card payment.,card_payment_fee_charged
2515,I don't understand why I'm being charged for using my card.,card_payment_fee_charged
2516,I paid with my card so so why was I charged a transaction fee?,card_payment_fee_charged
2518,"i made a payment with my card and was charged a fee, why would you do that",card_payment_fee_charged
2519,A fee came along with me paying with card,card_payment_fee_charged
2520,I had to pay a fee when buying items with my card.,card_payment_fee_charged
2522,Why are there fees for using a card?,card_payment_fee_charged
2523,I had to pay money for paying with my card.,card_payment_fee_charged
2524,"I'm going on holiday to France for 6 weeks with my family and the cat, Fluffy.  I just purchased â‚¬10,000 from a currency exchange to ensure we don't run short but there appears to be a fee.  What is this for?",card_payment_fee_charged
2525,What are the reasons to be charged a fee on card payments?,card_payment_fee_charged
2526,I paid with card and was charged a fee that shouldn't be there!,card_payment_fee_charged
2527,Why was I charged an extra fee when paying with card?,card_payment_fee_charged
2528,I noticed a new fee on my account. I didn't know there were fees for these payments. What is the policy?,card_payment_fee_charged
2530,Why is there a fee for using my card?,card_payment_fee_charged
2531,Why was my transaction charged an extra fee when paying with my card?,card_payment_fee_charged
2532,"Where can I find out the fee structure for my account? I have been charged fees for some transactions, but not for other ones. I can't find a pattern in these fees.",card_payment_fee_charged
2533,"On a card payment, why is there a fee?",card_payment_fee_charged
2534,Why did I get charged a fee for my card payment?,card_payment_fee_charged
2535,Why are you charging me fees for using my card?,card_payment_fee_charged
2537,Why was I charged a fee for using my card,card_payment_fee_charged
2538,Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,card_payment_fee_charged
2539,I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,card_payment_fee_charged
2540,I got charged a service fee on my account. Can it be waived since I didn't know about it before?,card_payment_fee_charged
2541,I think a fee was applied for paying with a card.,card_payment_fee_charged
2542,I'm being charged for using my card!,card_payment_fee_charged
2543,I bought something with my card and I was charged a fee,card_payment_fee_charged
2544,I received an extra charge for using the card. Why?,card_payment_fee_charged
2545,Can you explain why my payment was charged a fee?,card_payment_fee_charged
2546,Is there a fee for paying by card?,card_payment_fee_charged
2547,Who charged me a fee for paying by card?,card_payment_fee_charged
2548,I have a fee showing from last time I used my card.,card_payment_fee_charged
2550,"Why wasn't it obvious that you charge for payments? If you put the fees in an easy to read format, this could have been avoided.",card_payment_fee_charged
